$no_asm,$no_8x8dct,$no_cabac,$no_deblock,$no_fast_pskip,$no_mbtree,$no_mixed_refs,$no_weightb,$rc_lookahead,$rc_lookahead_20,$rc_lookahead_40,$rc_lookahead_60,$ref,$ref_1,$ref_5,$ref_9,$<Performance
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,295.59
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,287.06
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,272.003
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,299.69
1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,305.26
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,275.92
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,310.58
1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,305.48
1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,295.61
1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,278.12
1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,310.217
1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,305.443
1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,299.84
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,305.04
1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,310.283
1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,447.137
1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,666.25
1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,380.1
1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,604.917
1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,408.627
1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,432.723
1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,366.837
1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,427.493
1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,576.217
1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,508.423
1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,511.733
1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,510.017
1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,287.087
1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,510.183
1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,561.373
1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,580.41
1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,580.577
1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,286.337
1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,690.59
1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,690.463
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,585.35
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,687.093
1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,615.287
1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,580.737
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,721.757
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,610.823
1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,652.55
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,268.557
1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,496.23
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,739.903
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,442.547
1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,509.523
1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,381.123
1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,268.603
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,435.977
1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,443.647
1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,581.513
1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,263.253
1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,507.75
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,487.057
1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,493.44
1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,741.207
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,509.273
1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,515.543
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,492.127
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,505.857
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,729.3
1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,564.093
1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,516.22
1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,506.93
1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,492.663
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,513.53
1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,515.687
1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,573.46
1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,507.39
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,508.623
1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,628.497
1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,731.353
1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,807.0
1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,571.31
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,733.217
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,607.033
1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,807.273
1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,632.063
1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,627.24
1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,773.387
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,744.26
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,809.5
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,262.29
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,299.627
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,821.757
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,310.317
1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,573.757
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,573.4
1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,482.257
1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,448.53
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,495.1
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,544.75
1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,482.04
1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,444.38
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,427.07
1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,382.12
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,821.527
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,521.843
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,521.607
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,446.633
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,494.233
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,744.893
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,513.233
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,715.993
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,439.26
1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,444.333
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,446.6
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,583.427
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,616.087
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,590.18
1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,368.987
1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,256.667
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,683.763
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,494.267
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,589.74
1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,587.773
1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,433.86
1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,712.54
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,286.4
1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,496.78
1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,616.61
1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,651.287
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,543.523
1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,518.567
1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,573.24
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,535.553
1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,544.58
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,485.437
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,588.2
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,806.923
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,419.397
1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,564.147
1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,513.523
1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,512.773
1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,690.39
1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,408.607
1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,687.147
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,715.907
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,683.257
1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,555.26
1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,683.42
1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,407.757
1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,536.95
1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,486.817
1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,544.507
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,486.827
1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,493.987
1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,424.49
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,493.71
1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,492.353
1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,413.913
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,426.75
1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,493.703
1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,447.647
1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,427.797
1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,382.98
1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,370.557
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,426.417
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,516.767
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,562.187
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,508.547
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,491.687
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,505.637
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,439.02
1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,445.837
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,419.7
1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,562.297
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,416.887
1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,425.15
1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,424.82
1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,416.263
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,513.0
1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,485.523
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,419.82
1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,581.107
1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,246.41
1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,575.397
1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,407.687
1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,279.89
1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,476.953
1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,773.22
1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,408.617
1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,408.75
1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,519.153
1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,456.363
1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,462.437
1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,456.707
1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,652.433
1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,428.16
1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,432.77
1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,449.133
1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,543.463
1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,433.693
1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,432.03
